0.62	0.76	0.72	0.76	1	1	0.76	1	1	1
0.79	0	1	1	1	0	0.79	1	1	0
0	0	0	1	1	1	0	0	0	0
1	1	1	1	1	1	-0.06	0.69	0	1
0	0	1	1	0	0	0	0	0	1
1	0	1	0	0	1	-0.06	0	1	0
0	0	0.69	1	1	0	1	0	0	1
0	0.72	0.54	0.44	1	1	-0.06	0.69	0.69	1
0	0	1	1	0	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0
1	1	0	0	1	1	0.69	1	0.79	1
0	0	0	-0.1	0	0	0	0	0	0
1	1	0.79	0	1	0	0	1	1	0.67
1	0	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	1	0	1
0	0	-0.06	0	0	0	0	0	0	0
0	-0.06	0	0	1	1	0	-0.06	0.54	0
1	0.44	1	0	0	0	1	0	1	1
